"Comment ID","User ID","Username","Nick Name","Comment","Comment Time","Digg Count","Author Digged","Reply Count","Pinned to Top","User Homepage"
"=""7642992981506900743""","=""7172712520473347078""","fernanda3217864590","𝄞†∘✩𝓯𝓮𝓻✩∘†𝄞","(Orasakti) 😘😘anti marketing lh pokok nye wak","23/5/2026, 14.56.25","0","No","0","No","https://www.tiktok.com/@fernanda3217864590"
"=""7642993140782564104""","=""7037513968998564869""","link.comm","😛","Alhamdulillah menang lagi derr (OraSakti) 💚😘😘","23/5/2026, 14.57.10","0","No","0","No","https://www.tiktok.com/@link.comm"
"=""7642993639090963207""","=""7100909186242020358""","star_blue256","Cit§star_blue","( orasakti )Alhamdulillah menang lagi ketua💙","23/5/2026, 14.59.09","0","No","0","No","https://www.tiktok.com/@star_blue256"
"=""7642993716067631890""","=""7452339583511168005""","isaac.figueroa004","Isaac Figueroa","Orasakti 😘😘anti marketing lh pokok nye wak","23/5/2026, 14.59.15","0","No","0","No","https://www.tiktok.com/@isaac.figueroa004"
"=""7642994601791390471""","=""6985552322534245377""","sangperindu022","🌹Sang Perindu🌹","Pokok nya aku berebut war senter di DIY rebutan 😂😂","23/5/2026, 15.02.42","0","No","0","No","https://www.tiktok.com/@sangperindu022"
"=""7642994654154375944""","=""7433634233691194373""","said_12andra","said","Orasakti Alhamdulillah menang lagi ketua💙","23/5/2026, 15.02.58","0","No","0","No","https://www.tiktok.com/@said_12andra"
"=""7642994761977512712""","=""6833996642296415233""","itssinddyyy","Cindy","sumpah semalam mau check in juga tapi susah kali bookingnya grgr sinyal jg down","23/5/2026, 15.03.28","0","No","0","No","https://www.tiktok.com/@itssinddyyy"
"=""7642953180259189505""","=""7546263257129174023""","sukakdimsummentai3","DIMSUM MENTAI","katanya matinya 7 hari ya we itu betol apa gak","23/5/2026, 12.22.01","0","No","0","No","https://www.tiktok.com/@sukakdimsummentai3"
"=""7642946902790783762""","=""7455261445170086920""","wiliamlim0","will","kasihan cewek ku wkwkkw di tmptnya mati lampu smpe skrng ga hidup","23/5/2026, 11.57.35","0","No","0","No","https://www.tiktok.com/@wiliamlim0"
"=""7642947578333512469""","=""7334314727882408968""","im.iway_3126","Ciway♒","aku enak weee,depan rumah ada MBG jadi ngecas hp disitu 😂😂, sekalian gosip sama ABG ABG yg jaga mlm","23/5/2026, 12.00.18","0","No","0","No","https://www.tiktok.com/@im.iway_3126"
"=""7642947579668529940""","=""7020389695242945537""","rindyanggita_","rindyanggita_","Alhamdulillah tj gusta hidup mulai dr jm 11 td mlm😭","23/5/2026, 12.00.33","0","No","0","No","https://www.tiktok.com/@rindyanggita_"
"=""7642949578513416980""","=""7482412408863048711""","lysandra.feo","D","gini lah kalo ga di gaji😂","23/5/2026, 12.08.03","0","No","0","No","https://www.tiktok.com/@lysandra.feo"
"=""7642949819069186817""","=""6623255653685854210""","nailslashsalonmedan","MoodyBeautyStudio_Medan","Alhamdulillah medan mencirim dan kapten muslim ud hidup jam 10 tadi🥰","23/5/2026, 12.08.56","0","No","0","No","https://www.tiktok.com/@nailslashsalonmedan"
"=""7642949859642082069""","=""6982286648839504923""","gulaaliii_","rar🅰️","km 12 jam 10","23/5/2026, 12.09.17","0","No","0","No","https://www.tiktok.com/@gulaaliii_"
"=""7642949430107063058""","=""7156854789183341595""","kopikuyou","tidak dijual","tidurpun tak tenang, sangking gerahnya sampai tidur dilantai🥴","23/5/2026, 12.13.10","0","No","0","No","https://www.tiktok.com/@kopikuyou"
"=""7642952439578985234""","=""7410490409467937797""","ngga_115","zionz","tpi suasana langit di aceh pas mati lampu tdi malam🔥🔥🔥","23/5/2026, 12.19.07","0","No","0","No","https://www.tiktok.com/@ngga_115"
"=""7642952895859540754""","=""7209562142432478210""","bbiloowq","awaaa","udahhh 18 jamm weee ampun lah","23/5/2026, 12.20.50","0","No","6","No","https://www.tiktok.com/@bbiloowq"
"=""7642952942173569812""","=""7127617112827331585""","_flufycutte","🍓Strawberry","ga bisa tidur jujur semalem","23/5/2026, 12.21.19","0","No","0","No","https://www.tiktok.com/@_flufycutte"
"=""7642946530282865415""","=""7048157290256434178""","nabila_aulia2207","liaaacutee22","UMSU tetap meyala yak","23/5/2026, 11.56.12","0","No","0","No","https://www.tiktok.com/@nabila_aulia2207"
"=""7642953390981710609""","=""7254774573203702785""","piggbodm","piggbodm","kami ngecas hp di kampus anjay sampe jam 1 malam wkwk","23/5/2026, 12.23.09","0","No","0","No","https://www.tiktok.com/@piggbodm"
"=""7642953576177222420""","=""7591888844711674901""","meowrawe_","~ miaw","nanti mati lampu lagi 😭😭😭","23/5/2026, 12.23.43","0","No","0","No","https://www.tiktok.com/@meowrawe_"
"=""7642953873859150593""","=""6848070396786377729""","deefem_","dfm🍀","di tempat q blm idop smp skrg😡😡","23/5/2026, 12.24.40","0","No","0","No","https://www.tiktok.com/@deefem_"
"=""7642954018867741448""","=""7234088707980280834""","pr0duk_lokal","𝗔𝗹𝗱𝘆","ini kok mati lagi aelah","23/5/2026, 12.25.11","0","No","0","No","https://www.tiktok.com/@pr0duk_lokal"
"=""7642954022429573895""","=""77864144234""","meyyyy22120","M","mati.lampu + gada sinyal + hujan combo","23/5/2026, 12.25.15","0","No","0","No","https://www.tiktok.com/@meyyyy22120"
"=""7642954248796472080""","=""7278099318752674821""","alir_kisah23","Alaa","Gegara mati lampu kami sekeluarga + tetangga depan rumah makan bareng di teras rumahku jir krna panas kaliii 😭😭🙏🏻","23/5/2026, 12.26.11","0","No","0","No","https://www.tiktok.com/@alir_kisah23"
"=""7642954769431560977""","=""7219953581276890139""","cesaayi","👾","woy di medan amplas belum idup woy😫🙏","23/5/2026, 12.28.38","0","No","0","No","https://www.tiktok.com/@cesaayi"
"=""7642954903199499015""","=""7184389170466882587""","varfiii2","VARfii","garu 6 belum we","23/5/2026, 12.28.42","0","No","0","No","https://www.tiktok.com/@varfiii2"
"=""7642955817092563732""","=""6921638930426594305""","javachiippp","Yusri Murini","Simalingkar belum hidup lampu juga","23/5/2026, 12.32.21","0","No","0","No","https://www.tiktok.com/@javachiippp"
"=""7642943532534285077""","=""7594081831700759570""","adindachirilda_5","Adindachirilda","ngeriiii ahhhhh medann ini","23/5/2026, 11.44.43","0","No","0","No","https://www.tiktok.com/@adindachirilda_5"
"=""7642940305692197648""","=""6902726626141832198""","jonaputramanalu","Jona Manalu","jangan lama-lama Medannnn aku mau narikk sewa inii Indrive awkokawkokok bejirrr bejirrr","23/5/2026, 11.32.31","0","No","0","No","https://www.tiktok.com/@jonaputramanalu"
"=""7642940529315578641""","=""6902726626141832198""","jonaputramanalu","Jona Manalu","Medan Simpang Selayang belum hidup PLN :v","23/5/2026, 11.33.06","0","No","5","No","https://www.tiktok.com/@jonaputramanalu"
"=""7642940450215756560""","=""7500850611896042504""","wiwik.sinaga7","Wiwik sinaga","yg belum idup, coba kumpul, soalnya kami tembung juga blum idup","23/5/2026, 11.33.11","0","No","0","No","https://www.tiktok.com/@wiwik.sinaga7"
"=""7642940651747934993""","=""6809965044307379202""","jjehoo","jehoo","@amjejee_ @wennymanurung","23/5/2026, 11.33.22","0","No","1","No","https://www.tiktok.com/@jjehoo"
"=""7642940708126589716""","=""7267875580061041671""","ajksddjj","azura","asli cuma hidup 2 jam","23/5/2026, 11.36.58","0","No","0","No","https://www.tiktok.com/@ajksddjj"
"=""7642942331000652564""","=""6914997031853900801""","bbellybless","Miraaaa","haha real jam 11 malam awak masih diluar ramee😭😭😭","23/5/2026, 11.40.03","0","No","0","No","https://www.tiktok.com/@bbellybless"
"=""7642943176462779153""","=""7275670652076442631""","punyautii","madebyutii","Batangkuis subuh udah hidup nih sampek tengah hari sekrang masih","23/5/2026, 11.43.09","0","No","0","No","https://www.tiktok.com/@punyautii"
"=""7642943287414178581""","=""7063347019179426817""","blueconik","bluee🫧","weee kok dah idup lampu kelen??
kami di setia budi tj.sari blm idup sampe skrg😭","23/5/2026, 11.43.35","0","No","3","No","https://www.tiktok.com/@blueconik"
"=""7642943431505642241""","=""6902622678135424001""","spika_hdy","sea","[Stiker] tim ngungsi dikopken","23/5/2026, 11.44.34","0","No","0","No","https://www.tiktok.com/@spika_hdy"
"=""7642955876974379796""","=""6960723455185028098""","bayuadikrniawn","bayuadikrniawn","tebing tinggi sbagian dah idop","23/5/2026, 12.32.30","0","No","0","No","https://www.tiktok.com/@bayuadikrniawn"
"=""7642943827619316488""","=""6727613618705253377""","dlyasyahra21","Lyxs","jln pelajar dari jam 6 semalam smpek detik ini blm hidup juga puqi kali","23/5/2026, 11.45.41","0","No","0","No","https://www.tiktok.com/@dlyasyahra21"
"=""7642944040745272071""","=""7254110601101919237""","lexaaa_ye","lexaa","ak baru hidup njr 😭😭","23/5/2026, 11.46.34","0","No","0","No","https://www.tiktok.com/@lexaaa_ye"
"=""7642944440784569095""","=""6754999152956212226""","lalalatifaah","LA.","BANDA ACEH PUN GITU JUGA KAAKK😭😭😭😭","23/5/2026, 11.48.03","0","No","0","No","https://www.tiktok.com/@lalalatifaah"
"=""7642944972983780117""","=""7392959479191798789""","umizio5","Abidzar & Abyan","Bireuen Bru aja hdup ni","23/5/2026, 11.50.12","0","No","0","No","https://www.tiktok.com/@umizio5"
"=""7642945019955249938""","=""6921904485553390593""","uswthasanah","uswthasanah","uda hidup woi Helvetia😂","23/5/2026, 11.50.21","0","No","0","No","https://www.tiktok.com/@uswthasanah"
"=""7642945503211373333""","=""6879132443690927106""","ca010506","kecottt","ini siapa yang ngecas hp ke RUMAH SAKIT
saya saya😂.","23/5/2026, 11.52.25","0","No","0","No","https://www.tiktok.com/@ca010506"
"=""7642945698333590290""","=""7387461338262520837""","chocoolaa32","chocoolaa","[Stiker] aku ma mamak ku pigi jalan sampe bensin kami da kedip kedip baru terpaksa x ku antri di adam malik","23/5/2026, 11.52.55","0","No","0","No","https://www.tiktok.com/@chocoolaa32"
"=""7642945981427745557""","=""7556233833949348882""","cellinejasjus","clemon🍋","bener lagi","23/5/2026, 11.54.04","0","No","0","No","https://www.tiktok.com/@cellinejasjus"
"=""7642967486338466580""","=""6896516201809003526""","armandaleonardo","ARMANDA LEONARDO","mati lampu cari angin, panas banget dirumah 🤣🤣🤣🤣","23/5/2026, 13.17.42","0","No","0","No","https://www.tiktok.com/@armandaleonardo"
"=""7642963519702319893""","=""7211458885714347009""","22005dellaanandaa","22005dellaanandaa","belum. idup siapan","23/5/2026, 13.02.20","0","No","1","No","https://www.tiktok.com/@22005dellaanandaa"
"=""7642963576545919765""","=""7306603645909697542""","jihannazlas._","Jiji","Di binje tandem psr 4 blm hidup jir, apa gk maen kali ini silap kali ah di buatnya😭","23/5/2026, 13.02.23","0","No","0","No","https://www.tiktok.com/@jihannazlas._"
"=""7642964163741074196""","=""6577099104798064642""","qiawww22","qii.qiaa","pasang kelambu kayak di sauna tapi kalau ga dipasang abis di keroyok nyamuk se rt😭","23/5/2026, 13.04.47","0","No","0","No","https://www.tiktok.com/@qiawww22"
"=""7642963349139604232""","=""7612771362511537172""","coerrrrrrn","llyyaa","di tempat gua jam 3 subuh baru hidup","23/5/2026, 13.06.59","0","No","0","No","https://www.tiktok.com/@coerrrrrrn"
"=""7642965769869443841""","=""7189982043123778586""","aaulptry","a","baru idup mna mana nii😭","23/5/2026, 13.10.53","0","No","0","No","https://www.tiktok.com/@aaulptry"
"=""7642965821568877320""","=""74951091184""","senyummanisssh","Windas","Di tempat ku fritto chicken yg biasanya tutup jam 10, tadi malam tutup jam 3 kek nya orang itu we😭 udh gitu pagi2 jam 8.30 udh byk org dtg, jujur kasian sama pegawainya kurang istrahat, tapi di daerah ku dia sendiri yg terang benderang😭","23/5/2026, 13.11.04","0","No","0","No","https://www.tiktok.com/@senyummanisssh"
"=""7642966241729020689""","=""6820276551247299585""","mayaapasariibu","mayasss🌚","kami ke mbg numpang cas hp","23/5/2026, 13.13.04","0","No","0","No","https://www.tiktok.com/@mayaapasariibu"
"=""7642966371022258965""","=""7305762834130289669""","mam.syauqi","Mam Syauqi","jadi teringat waktu banjir kemarin cuma beda nya ini gak ada airnya aja,
jadi masih bersyukur","23/5/2026, 13.13.20","0","No","0","No","https://www.tiktok.com/@mam.syauqi"
"=""7642966634881286932""","=""6709665117686203393""","sri_wahyuni038","sri wahyuni","mau tanya emang kenapa bisa mati lampu?? krn ada perbaikan atau gmna","23/5/2026, 13.14.13","0","No","0","No","https://www.tiktok.com/@sri_wahyuni038"
"=""7642967151967716116""","=""7362092468634928145""","enselyn23_yt","🎀~SELYN~ :3 💐","menyala Medan 😭🙏🏻","23/5/2026, 13.16.19","0","No","0","No","https://www.tiktok.com/@enselyn23_yt"
"=""7642962977205142293""","=""7577196090178339848""","inkaqalesya","Inka Qalesya","sumpah aku sama suami ngelesot di lantai TDR nya, panas bgt.","23/5/2026, 12.59.59","0","No","0","No","https://www.tiktok.com/@inkaqalesya"
"=""7642969026863923986""","=""7530320388702651408""","kim.hernandez261","kim♡","Alhamdulillah rezeki hari ini ketua di Modejos😍","23/5/2026, 13.23.32","0","No","0","No","https://www.tiktok.com/@kim.hernandez261"
"=""7642969098133521159""","=""7449939083072553985""","samy16408","sammy♪","Alhamdulillah rezeki di Modejos🥰","23/5/2026, 13.23.45","0","No","5","No","https://www.tiktok.com/@samy16408"
"=""7642969270242214674""","=""6780430250146759685""","rey_ouo","Rey","Modejos❤️🩵Always so perfect🩵❤️","23/5/2026, 13.24.27","0","No","0","No","https://www.tiktok.com/@rey_ouo"
"=""7642969513445720853""","=""7187879229089678337""","ainiyukihiro","✿્᭄͜͢͡aini yukihiro✰͜͡☘","gila bner emank spbu antri kek da langkah ja bbm🙃","23/5/2026, 13.25.36","0","No","0","No","https://www.tiktok.com/@ainiyukihiro"
"=""7642969829562008328""","=""6917414046208787461""","mon_gv._","montse","Alhamdulillah Winner Lagi Di Modejos 🥰🤙","23/5/2026, 13.26.35","0","No","0","No","https://www.tiktok.com/@mon_gv._"
"=""7642969812067042069""","=""7587209595300922388""","semone842","pelpol","🥰🥰🥰","23/5/2026, 13.26.38","0","No","0","No","https://www.tiktok.com/@semone842"
"=""7642970062781285138""","=""7170603324897805313""","a3garage","A3Garage","di Medan Labuhan belum hidup sampai detik ini🥺","23/5/2026, 13.27.30","0","No","0","No","https://www.tiktok.com/@a3garage"
"=""7642970231304241940""","=""6813242097182802945""","liskha_95","Liskha_Saelynda","kami di binjai sampai saat ini blm hidup 🥺","23/5/2026, 13.28.18","0","No","1","No","https://www.tiktok.com/@liskha_95"
"=""7642970914358887189""","=""6738886378656449537""","pudingmang0","t0tallynotc","amplas flyover ga idup idup anj","23/5/2026, 13.30.49","0","No","0","No","https://www.tiktok.com/@pudingmang0"
"=""7642960565795144469""","=""7154904146323506178""","tiwiinst","Tiwii","Blm ada hidup di Tanjung morawa limau manis dr td malam loh","23/5/2026, 12.50.44","0","No","2","No","https://www.tiktok.com/@tiwiinst"
"=""7642956355850011393""","=""7332475250083120134""","sisi51293","sisi","untung di rumah ku jam 3 pagi dah hidup lampu tadi aman awk tdr","23/5/2026, 12.34.33","0","No","0","No","https://www.tiktok.com/@sisi51293"
"=""7642956450683355925""","=""6834142445472531458""","stevanihelena","Stevani Helena","🤣🤣🤣🤣","23/5/2026, 12.34.42","0","No","0","No","https://www.tiktok.com/@stevanihelena"
"=""7642956671036457746""","=""7594131939675096084""","kebo_67_","isampruy","","23/5/2026, 12.35.38","0","No","0","No","https://www.tiktok.com/@kebo_67_"
"=""7642956809833628437""","=""7585793904437101584""","matcaalatee5","matcaalatee","sepele x kulihat pln ini bah","23/5/2026, 12.36.04","0","No","0","No","https://www.tiktok.com/@matcaalatee5"
"=""7642956884266042133""","=""6540790135633723394""","ranimalini","Long black 🦀","Sehari aja begini begimana… betapa kerennya netijen 🤣","23/5/2026, 12.36.25","0","No","0","No","https://www.tiktok.com/@ranimalini"
"=""7642956887449420565""","=""6864133630244750338""","_devyyaa","_ddeevyaa","mati lagii 😭","23/5/2026, 12.36.26","0","No","0","No","https://www.tiktok.com/@_devyyaa"
"=""7642957396596638465""","=""7401139551539348486""","novy.angely2","ngel","gak idup idup lampu tadi gilaakk ah","23/5/2026, 12.38.49","0","No","0","No","https://www.tiktok.com/@novy.angely2"
"=""7642957704445821714""","=""7388085476097868805""","zzaaquen","zzzzoey","se sumatra jir bener kah","23/5/2026, 12.39.34","0","No","0","No","https://www.tiktok.com/@zzaaquen"
"=""7642958959386493704""","=""7491910686622565394""","faeyza.azka3","azk234syd","yg jaga lilin masih idup nya kln 😭😭😭","23/5/2026, 12.44.22","0","No","0","No","https://www.tiktok.com/@faeyza.azka3"
"=""7642958906902496020""","=""6772346556638184449""","dio_ms10","13 julii","udh ngajak in suami chek in tadi malam
tapi suami berharap hidup akhirnya ga hidup juga lampu😂","23/5/2026, 12.44.31","0","No","0","No","https://www.tiktok.com/@dio_ms10"
"=""7643002894421607175""","=""7029223796439892993""","safrinayanti23","safrinayanti23","ih, Tembung belum😔","23/5/2026, 15.34.57","0","No","2","No","https://www.tiktok.com/@safrinayanti23"
"=""7642960701136782087""","=""79868347762""","pahayam8","pahayam8","Anakkku umur 3thun, kebangun lngsung bilang MAK AYAH AKU BUTA😭","23/5/2026, 12.51.11","0","No","0","No","https://www.tiktok.com/@pahayam8"
"=""7642961185539343111""","=""7614812551596082197""","khayla.azahra44","Khayla Azahra","kata nya 3 hari 3 malam woyyy😭😭","23/5/2026, 12.53.03","0","No","1","No","https://www.tiktok.com/@khayla.azahra44"
"=""7642961571136127752""","=""7113383337860138010""","sa_euph0ric","manifest0","hp awak wifi only, listrik padam, pod lowbet, panas, mak nyamuk nyerang semua macem tepaok awak udalah magrib mati lampu, nyalanya baru jam 11 siang tadi anjir","23/5/2026, 12.54.35","0","No","0","No","https://www.tiktok.com/@sa_euph0ric"
"=""7642961760669025031""","=""134674600793235456""","si.scorpio.girl","N.W🦂","Msih kurang tempat dugem😂😂","23/5/2026, 12.55.22","0","No","0","No","https://www.tiktok.com/@si.scorpio.girl"
"=""7642961875999523585""","=""6938019189161051138""","itsme.titinn","theycallme_littlegirls","Omset hotel melonjak 😭😂","23/5/2026, 12.55.45","0","No","0","No","https://www.tiktok.com/@itsme.titinn"
"=""7642962283710366482""","=""6974074578184487937""","maireee21","Mairee","😂😂😂","23/5/2026, 12.57.16","0","No","0","No","https://www.tiktok.com/@maireee21"
"=""7642962386043355922""","=""7253606291925959685""","the.redsdevil","The Reds Devil🔴","@Agustina","23/5/2026, 12.57.45","0","No","0","No","https://www.tiktok.com/@the.redsdevil"
"=""7642962706392204053""","=""6978839742151099394""","callofduty_096","𝐞𝐭𝐞́𝐫𝐧𝐢𝐭𝐲 kii","aku nongki di RS🗿","23/5/2026, 12.59.09","0","No","0","No","https://www.tiktok.com/@callofduty_096"
"=""7642962924289622802""","=""6928974905683051521""","ksndushdhs","Risma🤩","@Aku e liat bintang","23/5/2026, 12.59.45","0","No","0","No","https://www.tiktok.com/@ksndushdhs"
